"URL","from","to","weight","betweenness.edges"
"https://www.altmetric.com/details/30651835","@DudleyMarianna","@E_Devienne",1,1
"https://www.altmetric.com/details/30651835","@DudleyMarianna","@dr_hick",1,1
"https://www.altmetric.com/details/30651835","@kt_holmes38","@thomvandooren",1,2
"https://www.altmetric.com/details/30651835","@kt_holmes38","@AnneLRees",1,2
"https://www.altmetric.com/details/30651835","@kt_holmes38","@lievenameel",1,2
"https://www.altmetric.com/details/30651835","@DudleyMarianna","@catrionaelder",1,1
"https://www.altmetric.com/details/28840684","@DrLindaAhall","@ek_wilson",1,0.5
"https://www.altmetric.com/details/28840684","@DrLindaAhall","@CianODriscoll79",1,0.5
"https://www.altmetric.com/details/28840684","@DrLindaAhall","@ASchneiker",1,0.5
"https://www.altmetric.com/details/28840684","@DrLindaAhall","@MarysiaZed",1,0.5
"https://www.altmetric.com/details/28840684","@DrLindaAhall","@tajmakapic",1,0.5
"https://www.altmetric.com/details/28840684","@DrLindaAhall","@ty_solomon1",1,0.5
"https://www.altmetric.com/details/28840684","@DrLindaAhall","@reticentK",1,0.5
"https://www.altmetric.com/details/28840684","@DrLindaAhall","@swatipash",2,0.5
"https://www.altmetric.com/details/28840684","@Sino_NK","@losttudor47",1,0.5
"https://www.altmetric.com/details/28840684","@DrLindaAhall","@mtgav",1,0.5
"https://www.altmetric.com/details/28840684","@DrLindaAhall","@SimonKoschut",1,0.5
"https://www.altmetric.com/details/28840684","@DrLindaAhall","@WilenNina",1,0.5
"https://www.altmetric.com/details/28840684","@DrLindaAhall","@rbleiker",1,0.5
"https://www.altmetric.com/details/28840684","@DrLindaAhall","@Tom_Gregory",1,0.5
"https://www.altmetric.com/details/28840684","@DrLindaAhall","@VmBasham",1,0.5
"https://www.altmetric.com/details/28840684","@DrLindaAhall","@susannahast",1,1
"https://www.altmetric.com/details/28840684","@DrLindaAhall","@ek_wilson",1,0.5
"https://www.altmetric.com/details/28840684","@DrLindaAhall","@CianODriscoll79",1,0.5
"https://www.altmetric.com/details/28840684","@DrLindaAhall","@ASchneiker",1,0.5
"https://www.altmetric.com/details/28840684","@DrLindaAhall","@MarysiaZed",1,0.5
"https://www.altmetric.com/details/28840684","@DrLindaAhall","@tajmakapic",1,0.5
"https://www.altmetric.com/details/28840684","@DrLindaAhall","@ty_solomon1",1,0.5
"https://www.altmetric.com/details/28840684","@DrLindaAhall","@reticentK",1,0.5
"https://www.altmetric.com/details/28840684","@DrLindaAhall","@swatipash",2,0.5
"https://www.altmetric.com/details/28840684","@Sino_NK","@losttudor47",1,0.5
"https://www.altmetric.com/details/28840684","@DrLindaAhall","@mtgav",1,0.5
"https://www.altmetric.com/details/28840684","@DrLindaAhall","@SimonKoschut",1,0.5
"https://www.altmetric.com/details/28840684","@DrLindaAhall","@WilenNina",1,0.5
"https://www.altmetric.com/details/28840684","@DrLindaAhall","@rbleiker",1,0.5
"https://www.altmetric.com/details/28840684","@DrLindaAhall","@Tom_Gregory",1,0.5
"https://www.altmetric.com/details/28840684","@DrLindaAhall","@VmBasham",1,0.5
"https://www.altmetric.com/details/6148163","@ProfWrightGMU","@AntonioRoblesML",1,1
"https://www.altmetric.com/details/6148163","@ProfWrightGMU","@SewardLaw",1,1
"https://www.altmetric.com/details/6148163","@ProfWrightGMU","@WillWang92",1,1
"https://www.altmetric.com/details/6148163","@TurcoMecanico","@jrborrell",1,1
"https://www.altmetric.com/details/6148163","@ProfWrightGMU","@BlogCompetencia",1,1
"https://www.altmetric.com/details/6148163","@AustinFrerick","@diseasedcapital",1,1
"https://www.altmetric.com/details/6148163","@AustinFrerick","@huntercross",1,1
"https://www.altmetric.com/details/6148163","@AustinFrerick","@timkavanagh1200",1,1
"https://www.altmetric.com/details/6148163","@AustinFrerick","@wallabyraisen",1,1
"https://www.altmetric.com/details/6148163","@communitynets","@jmhaigh",1,1
"https://www.altmetric.com/details/6148163","@SG_Calcio","@scoutsaber",1,2
"https://www.altmetric.com/details/6148163","@AustinFrerick","@reprickhansen",1,1
"https://www.altmetric.com/details/6148163","@ProfWrightGMU","@romoraleselcoro",1,1
"https://www.altmetric.com/details/6148163","@TurcoMecanico","@gdiazsantis",1,1
"https://www.altmetric.com/details/6148163","@AustinFrerick","@CarterD",2,1
"https://www.altmetric.com/details/6148163","@AustinFrerick","@donald_planey",1,1
"https://www.altmetric.com/details/6148163","@MartinSGaynor","@amaudes",1,1
"https://www.altmetric.com/details/6148163","@matthewstoller","@michaelscally",1,2
"https://www.altmetric.com/details/6148163","@ProfWrightGMU","@carlos_nyc",1,1
"https://www.altmetric.com/details/6148163","@matthewstoller","@mts312",1,1
"https://www.altmetric.com/details/6148163","@AustinFrerick","@Mama872075530",1,1
"https://www.altmetric.com/details/6148163","@MartinSGaynor","@IIOC_IO",1,1
"https://www.altmetric.com/details/6148163","@communitynets","@haroldfeld",1,1
"https://www.altmetric.com/details/6148163","@TurcoMecanico","@RegCom_UChile",1,1
"https://www.altmetric.com/details/6148163","@AustinFrerick","@OverKoalified",1,1
"https://www.altmetric.com/details/6148163","@AustinFrerick","@jeanbirch1001",1,1
"https://www.altmetric.com/details/6148163","@AustinFrerick","@mts312",2,1
"https://www.altmetric.com/details/6148163","@AustinFrerick","@SG_Calcio",1,2
"https://www.altmetric.com/details/6148163","@AustinFrerick","@matthewstoller",2,2
"https://www.altmetric.com/details/6148163","@ProfWrightGMU","@MZunigaP",1,1
"https://www.altmetric.com/details/19951073","@WTempleFdn","@ThomasJayOord",1,1
"https://www.altmetric.com/details/19951073","@DrChrisRBaker","@DementedBonxie",1,0.5
"https://www.altmetric.com/details/19951073","@DrChrisRBaker","@WTempleFdn",1,4
"https://www.altmetric.com/details/19951073","@WTempleFdn","@DrJohnReader",3,0.5
"https://www.altmetric.com/details/19951073","@WTempleFdn","@WTempleFdn",2,0
"https://www.altmetric.com/details/19951073","@DrChrisRBaker","@DrJohnReader",1,0.5
"https://www.altmetric.com/details/19951073","@WTempleFdn","@profsgparker",1,1
"https://www.altmetric.com/details/19951073","@WTempleFdn","@CFPPChester",1,1
"https://www.altmetric.com/details/19951073","@DrChrisRBaker","@MartinHodson1",1,0.5
"https://www.altmetric.com/details/19951073","@WTempleFdn","@RonaldMRivera",1,1
"https://www.altmetric.com/details/19951073","@WTempleFdn","@JRayI",1,1
"https://www.altmetric.com/details/19951073","@WTempleFdn","@evepoole",1,1
"https://www.altmetric.com/details/19951073","@WTempleFdn","@RevDrHayleyM",1,1
"https://www.altmetric.com/details/19951073","@DrChrisRBaker","@Ekklesia_co_uk",1,0.5
"https://www.altmetric.com/details/19951073","@AimeTim","@DrJohnReader",1,0.5
"https://www.altmetric.com/details/19951073","@WTempleFdn","@ThomasJayOord",1,1
"https://www.altmetric.com/details/19951073","@DrChrisRBaker","@DementedBonxie",1,0.5
"https://www.altmetric.com/details/19951073","@DrChrisRBaker","@WTempleFdn",1,4
"https://www.altmetric.com/details/19951073","@WTempleFdn","@DrJohnReader",3,0.5
"https://www.altmetric.com/details/19951073","@WTempleFdn","@WTempleFdn",2,0
"https://www.altmetric.com/details/19951073","@DrChrisRBaker","@DrJohnReader",1,0.5
"https://www.altmetric.com/details/19951073","@WTempleFdn","@profsgparker",1,1
"https://www.altmetric.com/details/19951073","@WTempleFdn","@CFPPChester",1,1
"https://www.altmetric.com/details/19951073","@DrChrisRBaker","@MartinHodson1",1,0.5
"https://www.altmetric.com/details/19951073","@WTempleFdn","@RonaldMRivera",1,1
"https://www.altmetric.com/details/19951073","@WTempleFdn","@JRayI",1,1
"https://www.altmetric.com/details/19951073","@WTempleFdn","@evepoole",1,1
"https://www.altmetric.com/details/19951073","@WTempleFdn","@RevDrHayleyM",1,1
"https://www.altmetric.com/details/19951073","@DrChrisRBaker","@Ekklesia_co_uk",1,0.5
"https://www.altmetric.com/details/19951073","@AimeTim","@DrJohnReader",1,0.5
"https://www.altmetric.com/details/18549086","@socialontology","@EngageCR",2,1
"https://www.altmetric.com/details/18549086","@mbauwens","@waynelforBernie",1,0.5
"https://www.altmetric.com/details/18549086","@mark_carrigan","@LakshmanWimalas",1,0.5
"https://www.altmetric.com/details/18549086","@socialontology","@justinvnicolas",1,0.5
"https://www.altmetric.com/details/18549086","@socialontology","@CiaranBurkeSoc",1,0.5
"https://www.altmetric.com/details/18549086","@socialontology","@Jacoboermen",2,0.5
"https://www.altmetric.com/details/18549086","@socialontology","@cdemlambo",1,0.5
"https://www.altmetric.com/details/18549086","@socialontology","@Mariusz_Wegrzyn",1,0.5
"https://www.altmetric.com/details/18549086","@ScottEacott","@Rokewood",1,0.5
"https://www.altmetric.com/details/18549086","@socialontology","@colwight",3,0.5
"https://www.altmetric.com/details/18549086","@socialontology","@EdSacredProfane",1,0.5
"https://www.altmetric.com/details/18549086","@socialontology","@watts_lj",2,0.5
"https://www.altmetric.com/details/18549086","@EngageCR","@RealismLeeds",1,1
"https://www.altmetric.com/details/18549086","@ScottEacott","@watts_lj",1,0.5
"https://www.altmetric.com/details/18549086","@mark_carrigan","@NoetheMatt",1,0.5
"https://www.altmetric.com/details/18549086","@socialontology","@EngageCR",2,1
"https://www.altmetric.com/details/18549086","@mbauwens","@waynelforBernie",1,0.5
"https://www.altmetric.com/details/18549086","@mark_carrigan","@LakshmanWimalas",1,0.5
"https://www.altmetric.com/details/18549086","@socialontology","@justinvnicolas",1,0.5
"https://www.altmetric.com/details/18549086","@socialontology","@CiaranBurkeSoc",1,0.5
"https://www.altmetric.com/details/18549086","@socialontology","@Jacoboermen",2,0.5
"https://www.altmetric.com/details/18549086","@socialontology","@cdemlambo",1,0.5
"https://www.altmetric.com/details/18549086","@socialontology","@Mariusz_Wegrzyn",1,0.5
"https://www.altmetric.com/details/18549086","@ScottEacott","@Rokewood",1,0.5
"https://www.altmetric.com/details/18549086","@socialontology","@colwight",3,0.5
"https://www.altmetric.com/details/18549086","@socialontology","@EdSacredProfane",1,0.5
"https://www.altmetric.com/details/18549086","@socialontology","@watts_lj",2,0.5
"https://www.altmetric.com/details/18549086","@EngageCR","@RealismLeeds",1,1
"https://www.altmetric.com/details/18549086","@ScottEacott","@watts_lj",1,0.5
"https://www.altmetric.com/details/18549086","@mark_carrigan","@NoetheMatt",1,0.5
"https://www.altmetric.com/details/6797359","@AdamPNewman89","@jennirach",1,0.5
"https://www.altmetric.com/details/6797359","@AdamPNewman89","@MikaMurstein",1,0.5
"https://www.altmetric.com/details/6797359","@AdamPNewman89","@project1enigma",1,0.5
"https://www.altmetric.com/details/6797359","@AdamPNewman89","@VariableSpoons",1,0.5
"https://www.altmetric.com/details/6797359","@AdamPNewman89","@snewjo",1,0.5
"https://www.altmetric.com/details/6797359","@AdamPNewman89","@SciPhiKat",1,0.5
"https://www.altmetric.com/details/6797359","@AdamPNewman89","@riotheatherrr",1,0.5
"https://www.altmetric.com/details/6797359","@AdamPNewman89","@disculture",1,0.5
"https://www.altmetric.com/details/6797359","@Mediadisdat","@prof_casey",1,0.5
"https://www.altmetric.com/details/6797359","@AdamPNewman89","@bigBunitC",1,0.5
"https://www.altmetric.com/details/6797359","@AdamPNewman89","@glitter_n_love",1,0.5
"https://www.altmetric.com/details/6797359","@AdamPNewman89","@AsieduEdmund",1,0.5
"https://www.altmetric.com/details/6797359","@AdamPNewman89","@ruthieoo",1,0.5
"https://www.altmetric.com/details/6797359","@AdamPNewman89","@extravaganster",1,0.5
"https://www.altmetric.com/details/6797359","@AdamPNewman89","@trusteehoward",1,0.5
"https://www.altmetric.com/details/6797359","@AdamPNewman89","@jennirach",1,0.5
"https://www.altmetric.com/details/6797359","@AdamPNewman89","@MikaMurstein",1,0.5
"https://www.altmetric.com/details/6797359","@AdamPNewman89","@project1enigma",1,0.5
"https://www.altmetric.com/details/6797359","@AdamPNewman89","@VariableSpoons",1,0.5
"https://www.altmetric.com/details/6797359","@AdamPNewman89","@snewjo",1,0.5
"https://www.altmetric.com/details/6797359","@AdamPNewman89","@SciPhiKat",1,0.5
"https://www.altmetric.com/details/6797359","@AdamPNewman89","@riotheatherrr",1,0.5
"https://www.altmetric.com/details/6797359","@AdamPNewman89","@disculture",1,0.5
"https://www.altmetric.com/details/6797359","@Mediadisdat","@prof_casey",1,0.5
"https://www.altmetric.com/details/6797359","@AdamPNewman89","@bigBunitC",1,0.5
"https://www.altmetric.com/details/6797359","@AdamPNewman89","@glitter_n_love",1,0.5
"https://www.altmetric.com/details/6797359","@AdamPNewman89","@AsieduEdmund",1,0.5
"https://www.altmetric.com/details/6797359","@AdamPNewman89","@ruthieoo",1,0.5
"https://www.altmetric.com/details/6797359","@AdamPNewman89","@extravaganster",1,0.5
"https://www.altmetric.com/details/6797359","@AdamPNewman89","@trusteehoward",1,0.5
"https://www.altmetric.com/details/18176048","@McintyreGenEd","@EurocatNL",1,1
"https://www.altmetric.com/details/18176048","@markus_eichhorn","@pawelbiologist",1,1
"https://www.altmetric.com/details/18176048","@McintyreGenEd","@SENSEtheSociety",1,1
"https://www.altmetric.com/details/18176048","@markus_eichhorn","@NilverZen",1,1
"https://www.altmetric.com/details/18176048","@raulpacheco","@travisclau",1,1
"https://www.altmetric.com/details/18176048","@gcabanac","@Pascal_Av",1,1
"https://www.altmetric.com/details/18176048","@raulpacheco","@crosenkrans",1,1
"https://www.altmetric.com/details/18176048","@DanielBolnick","@amazonmatt",1,1
"https://www.altmetric.com/details/18176048","@pennalp","@pkazamias",1,1
"https://www.altmetric.com/details/18176048","@BoukacemZeg","@pascalesolon",1,1
"https://www.altmetric.com/details/18176048","@DanielBolnick","@BruceSmithAUS",1,1
"https://www.altmetric.com/details/18176048","@markus_eichhorn","@duffy_ma",1,1
"https://www.altmetric.com/details/18176048","@gcabanac","@AcademicChatter",1,1
"https://www.altmetric.com/details/18176048","@pennalp","@ginambg",1,1
"https://www.altmetric.com/details/18176048","@gcabanac","@olberger",1,1
"https://www.altmetric.com/details/18176048","@pennalp","@DamarisIntriago",1,1
"https://www.altmetric.com/details/18176048","@SciTechEdit","@EnviroEdits",1,1
"https://www.altmetric.com/details/18176048","@gcabanac","@darmont_lyon2",1,1
"https://www.altmetric.com/details/18176048","@markus_eichhorn","@chrissuthy",1,1
"https://www.altmetric.com/details/18176048","@DavidGuzzy","@CUSoilWater",1,1
"https://www.altmetric.com/details/18176048","@markus_eichhorn","@ambikamath",1,1
"https://www.altmetric.com/details/18176048","@McintyreGenEd","@MirjamPlantinga",1,1
"https://www.altmetric.com/details/18176048","@pennalp","@ecojydrology",1,1
"https://www.altmetric.com/details/18176048","@gcabanac","@bertin_marc",1,1
"https://www.altmetric.com/details/18176048","@gcabanac","@romero_m_oscar",1,1
"https://www.altmetric.com/details/18176048","@pennalp","@VanmeterKVM",1,1
"https://www.altmetric.com/details/18176048","@gcabanac","@ERIC_EA3083",1,1
"https://www.altmetric.com/details/18176048","@sciencegurlz0","@Science_George",1,1
"https://www.altmetric.com/details/18176048","@markus_eichhorn","@AMCELL",1,1
"https://www.altmetric.com/details/18176048","@McintyreGenEd","@imvanlangen",1,1
"https://www.altmetric.com/details/46907618","@rogermacginty","@_dias_ludmila",1,2
"https://www.altmetric.com/details/46907618","@rogermacginty","@dahlia_cs",1,2
"https://www.altmetric.com/details/46907618","@hjgiessmann","@kheirallah_a",1,1
"https://www.altmetric.com/details/46907618","@annetteweber1","@SWP_MEA",1,1
"https://www.altmetric.com/details/46907618","@Elgar_Politics","@Tinkersooz",1,1
"https://www.altmetric.com/details/46907618","@hjgiessmann","@RamBhandariNEP",1,1
"https://www.altmetric.com/details/46907618","@Elgar_Politics","@Elgar_Politics",1,0
"https://www.altmetric.com/details/46907618","@Elgar_Politics","@BISA_Peacekeep",1,1
"https://www.altmetric.com/details/46907618","@rogermacginty","@Peacebuilding_",1,2
"https://www.altmetric.com/details/46907618","@hjgiessmann","@rogermacginty",1,6
"https://www.altmetric.com/details/46907618","@rogermacginty","@Durham_SGIA",1,2
"https://www.altmetric.com/details/46907618","@Elgar_Politics","@RoisinRead",1,1
"https://www.altmetric.com/details/46907618","@hjgiessmann","@BuxtonJulia",1,1
"https://www.altmetric.com/details/46907618","@rogermacginty","@HCRInstitute",1,2
"https://www.altmetric.com/details/46907618","@hjgiessmann","@EppleTim",1,1
"https://www.altmetric.com/details/46907618","@rogermacginty","@_dias_ludmila",2,0
"https://www.altmetric.com/details/46907618","@rogermacginty","@dahlia_cs",2,0
"https://www.altmetric.com/details/46907618","@hjgiessmann","@kheirallah_a",2,0
"https://www.altmetric.com/details/46907618","@annetteweber1","@SWP_MEA",2,0
"https://www.altmetric.com/details/46907618","@Elgar_Politics","@Tinkersooz",2,0
"https://www.altmetric.com/details/46907618","@hjgiessmann","@RamBhandariNEP",2,0
"https://www.altmetric.com/details/46907618","@Elgar_Politics","@Elgar_Politics",2,0
"https://www.altmetric.com/details/46907618","@Elgar_Politics","@BISA_Peacekeep",2,0
"https://www.altmetric.com/details/46907618","@rogermacginty","@Peacebuilding_",2,0
"https://www.altmetric.com/details/46907618","@hjgiessmann","@rogermacginty",2,0
"https://www.altmetric.com/details/46907618","@rogermacginty","@Durham_SGIA",2,0
"https://www.altmetric.com/details/46907618","@Elgar_Politics","@RoisinRead",2,0
"https://www.altmetric.com/details/46907618","@hjgiessmann","@BuxtonJulia",2,0
"https://www.altmetric.com/details/46907618","@rogermacginty","@HCRInstitute",2,0
"https://www.altmetric.com/details/46907618","@hjgiessmann","@EppleTim",2,0
"https://www.altmetric.com/details/6654413","@davidgbeer","@PalgraveSoc",1,2
"https://www.altmetric.com/details/6654413","@davidgbeer","@DrPetra",1,1
"https://www.altmetric.com/details/6654413","@davidgbeer","@UoYSocSciences",1,1
"https://www.altmetric.com/details/6654413","@davidgbeer","@DrFloraPoste",1,1
"https://www.altmetric.com/details/6654413","@davidgbeer","@sociologyCAPACS",1,1
"https://www.altmetric.com/details/6654413","@davidgbeer","@EMMAREES",1,1
"https://www.altmetric.com/details/6654413","@davidgbeer","@MehmetD19987924",1,1
"https://www.altmetric.com/details/6654413","@davidgbeer","@rakhmat_haikal",1,1
"https://www.altmetric.com/details/6654413","@davidgbeer","@Suoman",1,1
"https://www.altmetric.com/details/6654413","@davidgbeer","@bwilky23",1,1
"https://www.altmetric.com/details/6654413","@davidgbeer","@SeptrinCalamba",1,1
"https://www.altmetric.com/details/6654413","@davidgbeer","@profmdwhite",1,1
"https://www.altmetric.com/details/6654413","@davidgbeer","@ColinBurnett16",1,1
"https://www.altmetric.com/details/6654413","@davidgbeer","@Mangkhud",1,1
"https://www.altmetric.com/details/6654413","@davidgbeer","@jillmsimpson",1,1
"https://www.altmetric.com/details/6654413","@ThomsonPat","@keithheggart",1,1
"https://www.altmetric.com/details/6654413","@PalgraveSoc","@UoYSociology",1,1
"https://www.altmetric.com/details/6654413","@davidgbeer","@klausdodds",1,1
"https://www.altmetric.com/details/6654413","@davidgbeer","@UoYSociology",1,1
"https://www.altmetric.com/details/6654413","@davidgbeer","@NasarMeer",1,1
"https://www.altmetric.com/details/6654413","@PalgraveSoc","@AcademicDiary",1,2
"https://www.altmetric.com/details/6654413","@davidgbeer","@UoY_SATSU",1,1
"https://www.altmetric.com/details/6654413","@davidgbeer","@UCLSociology",1,1
"https://www.altmetric.com/details/6654413","@davidgbeer","@CulSoc",1,1
"https://www.altmetric.com/details/6654413","@davidgbeer","@Jezybezy",1,1
"https://www.altmetric.com/details/6654413","@davidgbeer","@MsFloraPoste",1,1
"https://www.altmetric.com/details/6654413","@davidgbeer","@GDSdebate",1,1
"https://www.altmetric.com/details/6654413","@davidgbeer","@RussellBennetts",1,1
"https://www.altmetric.com/details/6654413","@davidgbeer","@Thymesti",1,1
"https://www.altmetric.com/details/6654413","@davidgbeer","@jalitalotfi",1,1
"https://www.altmetric.com/details/21498950","@AAbizadeh","@robertoacyr",1,0.5
"https://www.altmetric.com/details/21498950","@CUP_PoliSci","@jtlevy",1,0.5
"https://www.altmetric.com/details/21498950","@AAbizadeh","@NewEnglandPSA",1,0.5
"https://www.altmetric.com/details/21498950","@AAbizadeh","@danbutt",1,0.5
"https://www.altmetric.com/details/21498950","@PierreGrosser","@revolution_fr",1,0.5
"https://www.altmetric.com/details/21498950","@AvHStiftung","@loretoverdejo",1,0.5
"https://www.altmetric.com/details/21498950","@ISID_McGill","@sclaszlo",1,0.5
"https://www.altmetric.com/details/21498950","@AAbizadeh","@drschweitzer",1,0.5
"https://www.altmetric.com/details/21498950","@AAbizadeh","@jennifertsuji",1,0.5
"https://www.altmetric.com/details/21498950","@AAbizadeh","@McGillPoliSci",1,0.5
"https://www.altmetric.com/details/21498950","@AAbizadeh","@grippmontreal",1,0.5
"https://www.altmetric.com/details/21498950","@DavidAWelch","@jtlevy",1,0.5
"https://www.altmetric.com/details/21498950","@AAbizadeh","@AmandaRBeattie",1,0.5
"https://www.altmetric.com/details/21498950","@AvHStiftung","@OntiverosAlonso",1,0.5
"https://www.altmetric.com/details/21498950","@AAbizadeh","@jtlevy",1,0.5
"https://www.altmetric.com/details/21498950","@AAbizadeh","@robertoacyr",1,0.5
"https://www.altmetric.com/details/21498950","@CUP_PoliSci","@jtlevy",1,0.5
"https://www.altmetric.com/details/21498950","@AAbizadeh","@NewEnglandPSA",1,0.5
"https://www.altmetric.com/details/21498950","@AAbizadeh","@danbutt",1,0.5
"https://www.altmetric.com/details/21498950","@PierreGrosser","@revolution_fr",1,0.5
"https://www.altmetric.com/details/21498950","@AvHStiftung","@loretoverdejo",1,0.5
"https://www.altmetric.com/details/21498950","@ISID_McGill","@sclaszlo",1,0.5
"https://www.altmetric.com/details/21498950","@AAbizadeh","@drschweitzer",1,0.5
"https://www.altmetric.com/details/21498950","@AAbizadeh","@jennifertsuji",1,0.5
"https://www.altmetric.com/details/21498950","@AAbizadeh","@McGillPoliSci",1,0.5
"https://www.altmetric.com/details/21498950","@AAbizadeh","@grippmontreal",1,0.5
"https://www.altmetric.com/details/21498950","@DavidAWelch","@jtlevy",1,0.5
"https://www.altmetric.com/details/21498950","@AAbizadeh","@AmandaRBeattie",1,0.5
"https://www.altmetric.com/details/21498950","@AvHStiftung","@OntiverosAlonso",1,0.5
"https://www.altmetric.com/details/21498950","@AAbizadeh","@jtlevy",1,0.5
"https://www.altmetric.com/details/14411156","@PalgraveCultMed","@RonaldPerez_",1,1
"https://www.altmetric.com/details/14411156","@PalgraveCultMed","@Paul__Hill_",1,1
"https://www.altmetric.com/details/14411156","@PalgraveCultMed","@paranchol",1,1
"https://www.altmetric.com/details/14411156","@PalgraveCultMed","@Barbara__Cook",1,1
"https://www.altmetric.com/details/14411156","@PalgraveCultMed","@Isabelle4Thomas",1,1
"https://www.altmetric.com/details/14411156","@PalgraveCultMed","@rickbernie4",1,1
"https://www.altmetric.com/details/14411156","@PalgraveCultMed","@EricEvans__1",1,1
"https://www.altmetric.com/details/14411156","@PalgraveCultMed","@IMartin121",1,1
"https://www.altmetric.com/details/14411156","@PalgraveCultMed","@omerfozcan_",1,1
"https://www.altmetric.com/details/14411156","@PalgraveCultMed","@Ronald_Hayes11_",1,1
"https://www.altmetric.com/details/14411156","@PalgraveCultMed","@AlinewJasper",1,1
"https://www.altmetric.com/details/14411156","@PalgraveCultMed","@NicholePorter16",1,1
"https://www.altmetric.com/details/14411156","@PalgraveCultMed","@EricSteward8",1,1
"https://www.altmetric.com/details/14411156","@PalgraveCultMed","@MikeJonesg",1,1
"https://www.altmetric.com/details/14411156","@PalgraveCultMed","@Debra33683134",1,1
"https://www.altmetric.com/details/14411156","@PalgraveCultMed","@Dianna30184074",1,1
"https://www.altmetric.com/details/14411156","@PalgraveCultMed","@josephh_Nelson",1,1
"https://www.altmetric.com/details/14411156","@PalgraveCultMed","@M9Harman",1,1
"https://www.altmetric.com/details/14411156","@PalgraveCultMed","@Bruce_Owens_",1,1
"https://www.altmetric.com/details/14411156","@PalgraveCultMed","@GaryTurner000",1,1
"https://www.altmetric.com/details/14411156","@PalgraveCultMed","@MattRichards87",1,1
"https://www.altmetric.com/details/14411156","@PalgraveCultMed","@Teresa_Diaz__",1,1
"https://www.altmetric.com/details/14411156","@PalgraveCultMed","@Anna_Bell_2",1,1
"https://www.altmetric.com/details/14411156","@PalgraveCultMed","@mammanna56",1,1
"https://www.altmetric.com/details/14411156","@PalgraveCultMed","@Jeremy__y1",1,1
"https://www.altmetric.com/details/14411156","@PalgraveCultMed","@Ryan_Ford__5",1,1
"https://www.altmetric.com/details/14411156","@PalgraveCultMed","@EstellaNewman24",1,1
"https://www.altmetric.com/details/14411156","@PalgraveCultMed","@alla_mynk",1,1
"https://www.altmetric.com/details/14411156","@PalgraveCultMed","@__AngelaWard",1,1
"https://www.altmetric.com/details/14411156","@PalgraveCultMed","@DaviddTorres25",1,1
"https://www.altmetric.com/details/6798694","@GeorgeKyris","@EA_WorldView",1,0.5
"https://www.altmetric.com/details/6798694","@GeorgeKyris","@TheAhmetSozen",1,0.5
"https://www.altmetric.com/details/6798694","@GeorgeKyris","@h_tzimitras",1,0.5
"https://www.altmetric.com/details/6798694","@GeorgeKyris","@Martyr_Heineken",1,0.5
"https://www.altmetric.com/details/6798694","@GeorgeKyris","@erhanicener",1,0.5
"https://www.altmetric.com/details/6798694","@GeorgeKyris","@adamidco",1,0.5
"https://www.altmetric.com/details/6798694","@GeorgeKyris","@FadilErsozer",1,0.5
"https://www.altmetric.com/details/6798694","@GeorgeKyris","@Umarkarim89",1,0.5
"https://www.altmetric.com/details/6798694","@GeorgeKyris","@FionaMullenCY",1,0.5
"https://www.altmetric.com/details/6798694","@GeorgeKyris","@Eleni_Co",1,0.5
"https://www.altmetric.com/details/6798694","@GeorgeKyris","@FilipaFigueira",1,0.5
"https://www.altmetric.com/details/6798694","@GeorgeKyris","@GeorgeKyris",2,0
"https://www.altmetric.com/details/6798694","@GeorgeKyris","@PSRGBirmingham",1,0.5
"https://www.altmetric.com/details/6798694","@GeorgeKyris","@CJFinlay",1,0.5
"https://www.altmetric.com/details/6798694","@GeorgeKyris","@dawnwalsh",1,0.5
"https://www.altmetric.com/details/6798694","@GeorgeKyris","@EA_WorldView",1,0.5
"https://www.altmetric.com/details/6798694","@GeorgeKyris","@TheAhmetSozen",1,0.5
"https://www.altmetric.com/details/6798694","@GeorgeKyris","@h_tzimitras",1,0.5
"https://www.altmetric.com/details/6798694","@GeorgeKyris","@Martyr_Heineken",1,0.5
"https://www.altmetric.com/details/6798694","@GeorgeKyris","@erhanicener",1,0.5
"https://www.altmetric.com/details/6798694","@GeorgeKyris","@adamidco",1,0.5
"https://www.altmetric.com/details/6798694","@GeorgeKyris","@FadilErsozer",1,0.5
"https://www.altmetric.com/details/6798694","@GeorgeKyris","@Umarkarim89",1,0.5
"https://www.altmetric.com/details/6798694","@GeorgeKyris","@FionaMullenCY",1,0.5
"https://www.altmetric.com/details/6798694","@GeorgeKyris","@Eleni_Co",1,0.5
"https://www.altmetric.com/details/6798694","@GeorgeKyris","@FilipaFigueira",1,0.5
"https://www.altmetric.com/details/6798694","@GeorgeKyris","@GeorgeKyris",2,0
"https://www.altmetric.com/details/6798694","@GeorgeKyris","@PSRGBirmingham",1,0.5
"https://www.altmetric.com/details/6798694","@GeorgeKyris","@CJFinlay",1,0.5
"https://www.altmetric.com/details/6798694","@GeorgeKyris","@dawnwalsh",1,0.5
"https://www.altmetric.com/details/36080497","@ieceuproject","@KennedyNUIM",1,4
"https://www.altmetric.com/details/36080497","@CSEESGraz","@szerencsesl",1,1
"https://www.altmetric.com/details/36080497","@CSEESGraz","@VALERIEin140",1,1
"https://www.altmetric.com/details/36080497","@ieceuproject","@LilianaBrozic",1,4
"https://www.altmetric.com/details/36080497","@pejic_nina","@ieceuproject",1,7
"https://www.altmetric.com/details/36080497","@ieceuproject","@CEP_Slovenia",1,4
